config,preset,qp,video_name,width,height,fps,frames,E_hw_slow,L1_dcache_load_misses:u,L1_dcache_loads:u,L1_dcache_stores:u,L1_icache_load_misses:u,LLC_load_misses:u,LLC_loads:u,LLC_store_misses:u,LLC_stores:u,branch_instructions:u,branch_misses:u,cache_misses:u,cache_references:u,cycles:u,dTLB_load_misses:u,dTLB_loads:u,dTLB_store_misses:u,dTLB_stores:u,instructions:u
default,fast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4728288490,3.55E+11,1.53E+11,2883435334,110830492,532297135,97288742,401752769,1.42E+11,6941148014,211391567,2137450744,8.04E+11,37983407,3.54E+11,12763908,1.53E+11,1.43E+12
default,fast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4740232853,3.31E+11,1.45E+11,2889147732,112600510,545497233,93859348,397755214,1.29E+11,6105188385,208118709,2236034864,7.35E+11,33762730,3.31E+11,12139927,1.45E+11,1.30E+12
default,fast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4608110765,2.96E+11,1.32E+11,2773899609,102316909,543202912,86335470,394766129,1.12E+11,4788404149,189543619,2141667549,6.33E+11,28526414,2.96E+11,12009299,1.32E+11,1.13E+12
default,fast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4551271822,2.63E+11,1.19E+11,2672298810,95251495,507292396,76626052,384261076,96560856631,3686887106,173697656,2023721893,5.47E+11,26318185,2.63E+11,10257707,1.18E+11,9.84E+11
default,superfast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4751216549,3.38E+11,1.46E+11,3058669878,67801980,491022110,72035094,329184496,1.36E+11,6943418598,140133558,2173072028,7.77E+11,32894008,3.38E+11,10265466,1.46E+11,1.36E+12
default,superfast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4724140310,3.16E+11,1.39E+11,2873585442,62984523,464304525,65370866,317698313,1.23E+11,6034502120,128873386,1979292969,7.02E+11,30733740,3.15E+11,8837002,1.38E+11,1.24E+12
default,superfast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4626810590,2.83E+11,1.26E+11,2861973141,60216701,483519389,60853482,325622911,1.07E+11,4752819571,121257897,2138156898,6.11E+11,26607447,2.82E+11,8180402,1.26E+11,1.08E+12
default,superfast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4550460424,2.52E+11,1.14E+11,2681790223,54243576,449446651,53557815,301357471,92522160599,3678055690,107733184,1918135667,5.25E+11,24381472,2.51E+11,7372323,1.14E+11,9.42E+11
default,veryfast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4723041369,3.55E+11,1.53E+11,2963484932,112266113,545489019,98014591,410350847,1.42E+11,6963884548,211755731,2218418575,8.06E+11,34059049,3.54E+11,14468058,1.53E+11,1.43E+12
default,veryfast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4730141168,3.31E+11,1.45E+11,2940859686,111538514,544857323,93765707,408338988,1.29E+11,6079249264,205152249,2237302551,7.35E+11,33579292,3.31E+11,12648643,1.45E+11,1.30E+12
default,veryfast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4595756249,2.96E+11,1.32E+11,2779470184,100126037,508050670,83240258,390809454,1.12E+11,4775690720,185444614,2072906612,6.34E+11,28107108,2.96E+11,10669588,1.32E+11,1.13E+12
default,veryfast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4571111578,2.63E+11,1.19E+11,2721948942,98114960,517806096,77545683,384861863,96502547601,3760776457,177562685,2184708101,5.48E+11,28232540,2.63E+11,9591825,1.18E+11,9.84E+11
hwlike,faster,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4672847333,3.52E+11,1.52E+11,2856060235,109872491,523947896,98207357,402935833,1.41E+11,6940240399,209845534,2093728288,7.99E+11,34791244,3.52E+11,12946552,1.52E+11,1.42E+12
hwlike,faster,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4660785732,3.29E+11,1.44E+11,2853961387,102487265,502794024,91415736,399698059,1.28E+11,6000735704,193516117,2072331678,7.27E+11,35461357,3.28E+11,11951941,1.44E+11,1.29E+12
hwlike,faster,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4558238098,2.94E+11,1.31E+11,2872423152,98980463,511664251,84377612,390512733,1.11E+11,4795570468,182723004,2125675549,6.35E+11,30682817,2.93E+11,10879642,1.31E+11,1.12E+12
hwlike,faster,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4512202208,2.61E+11,1.18E+11,2650770785,91923474,483636383,75761212,378777189,95696439199,3670991779,168485273,1970141299,5.44E+11,25958392,2.60E+11,9811687,1.17E+11,9.75E+11
hwlike,fast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4775151277,3.52E+11,1.52E+11,2763651354,116704891,525868801,101272088,397662351,1.41E+11,6987445902,220266357,2097316202,8.00E+11,36108583,3.52E+11,14573179,1.52E+11,1.42E+12
hwlike,fast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4680161415,3.29E+11,1.44E+11,2967895477,108191720,537177716,94194892,404660715,1.28E+11,6097709462,204376742,2218286034,7.33E+11,33180155,3.28E+11,11769320,1.44E+11,1.29E+12
hwlike,fast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4547370807,2.94E+11,1.31E+11,2915177480,97592974,507052684,85279894,397822487,1.11E+11,4781040902,182682944,2187836710,6.36E+11,29391711,2.93E+11,10797769,1.31E+11,1.12E+12
hwlike,fast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4499426240,2.61E+11,1.18E+11,2574322344,92747385,481607496,76527932,386339597,95587842916,3670970657,168948660,1985497671,5.42E+11,28183464,2.60E+11,9210563,1.17E+11,9.75E+11
hwlike,superfast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4894268810,3.49E+11,1.51E+11,2979940410,82078042,500342217,68717462,322369111,1.40E+11,6945989203,152372419,2130978263,7.93E+11,32219610,3.49E+11,9338506,1.51E+11,1.41E+12
hwlike,superfast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4869856803,3.25E+11,1.43E+11,2894418462,79247898,492627297,64463340,315233536,1.27E+11,6014566982,143049651,2007654215,7.19E+11,36984483,3.25E+11,8901570,1.43E+11,1.28E+12
hwlike,superfast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4768034416,2.91E+11,1.30E+11,2819806274,74855099,481665188,58745217,309394890,1.09E+11,4804013445,134805048,1988374224,6.27E+11,28003104,2.90E+11,7274975,1.30E+11,1.11E+12
hwlike,superfast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4706218958,2.58E+11,1.17E+11,2831261491,70736864,470549588,52793464,306939093,94595454864,3703167504,123426697,2025899594,5.41E+11,30326593,2.58E+11,7001424,1.17E+11,9.65E+11
hwlike,veryfast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4682594937,3.52E+11,1.52E+11,2820219268,109325484,559008316,100522011,402108304,1.41E+11,6938705383,210593061,2192761426,7.98E+11,37835357,3.52E+11,12581973,1.52E+11,1.42E+12
hwlike,veryfast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4662809220,3.29E+11,1.44E+11,2903959136,103189284,529364475,90985757,405166226,1.28E+11,6020161259,196250600,2197018501,7.28E+11,31687196,3.28E+11,11952971,1.44E+11,1.29E+12
hwlike,veryfast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4658145312,2.94E+11,1.31E+11,2680902169,103922903,486136538,87874249,391206200,1.11E+11,4819598146,192038284,2013802555,6.29E+11,35589791,2.93E+11,10677164,1.31E+11,1.12E+12
hwlike,veryfast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4524701452,2.61E+11,1.17E+11,2763542585,94637069,510647752,77057264,390429660,95701068842,3737030140,174792665,2132594818,5.48E+11,27451629,2.60E+11,10331258,1.17E+11,9.75E+11
disfilter,faster,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4562073022,3.40E+11,1.46E+11,2911800868,79593532,510236586,96586436,407702453,1.37E+11,6906942164,175941479,2123000724,7.79E+11,34612367,3.40E+11,13970876,1.46E+11,1.37E+12
disfilter,faster,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4557466706,3.17E+11,1.39E+11,3010477997,75010282,512770225,90390177,413530735,1.24E+11,6014756415,165318796,2271039704,7.13E+11,31006202,3.17E+11,13571610,1.38E+11,1.25E+12
disfilter,faster,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4426850736,2.84E+11,1.26E+11,2710455525,73785854,472286485,88535499,393201513,1.07E+11,4725222345,161488258,2003757015,6.17E+11,25997048,2.84E+11,11242410,1.26E+11,1.09E+12
disfilter,faster,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4401195497,2.53E+11,1.14E+11,2623270875,65066843,464451071,74420716,384674831,93029969415,3624126336,141717849,2006625395,5.28E+11,27148092,2.52E+11,9824341,1.14E+11,9.46E+11
disfilter,fast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4581163386,3.40E+11,1.46E+11,2889731959,75438832,517523543,89137751,411166831,1.37E+11,6934304651,165396825,2251626228,7.79E+11,35979347,3.40E+11,13902292,1.46E+11,1.37E+12
disfilter,fast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4550355756,3.17E+11,1.39E+11,2821263431,73709846,486259936,89197409,401153001,1.24E+11,5960551074,163316522,2090044958,7.07E+11,31665433,3.17E+11,12970929,1.38E+11,1.25E+12
disfilter,fast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4424001479,2.84E+11,1.26E+11,2790054132,58175774,483014738,71456269,394461835,1.07E+11,4746750317,128946643,2162265612,6.13E+11,31003874,2.84E+11,11193541,1.26E+11,1.09E+12
disfilter,fast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4396933879,2.53E+11,1.14E+11,2740202783,64474601,479320708,74682020,388618932,93073549164,3674054238,141143834,2146310238,5.32E+11,28029450,2.53E+11,10119587,1.14E+11,9.46E+11
disfilter,superfast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4708206489,3.36E+11,1.45E+11,2854166752,52692402,472987432,61641728,320562893,1.35E+11,6938137077,115156329,2039014288,7.67E+11,30709615,3.35E+11,8928200,1.45E+11,1.35E+12
disfilter,superfast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4666082612,3.13E+11,1.37E+11,2935390380,39375537,450268155,49942900,319679572,1.22E+11,5992257449,88042595,2061610090,6.98E+11,27501156,3.12E+11,7977934,1.37E+11,1.23E+12
disfilter,superfast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4566158939,2.80E+11,1.25E+11,2737163641,50655804,440097021,58165559,305861245,1.06E+11,4740583779,108610436,1894521916,6.04E+11,27137395,2.80E+11,7786979,1.25E+11,1.07E+12
disfilter,superfast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4757009319,2.50E+11,1.13E+11,2724790866,40810935,456265846,43200861,304878888,91712372568,3690638593,86223540,1987388758,5.23E+11,26985138,2.49E+11,6885119,1.13E+11,9.33E+11
disfilter,veryfast,22,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2554,4562353889,3.40E+11,1.46E+11,2805083119,78268463,506516011,95395051,405484522,1.37E+11,6886489999,174079494,2123452087,7.78E+11,34361060,3.40E+11,14325077,1.46E+11,1.37E+12
disfilter,veryfast,27,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.2329,4540469731,3.17E+11,1.39E+11,2860750174,69557770,498764026,85076634,401095515,1.24E+11,5967406951,155087190,2193057530,7.09E+11,31147054,3.17E+11,12763455,1.38E+11,1.25E+12
disfilter,veryfast,32,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,7.1539,4441598568,2.84E+11,1.26E+11,2805438034,71080532,489897654,83723397,393219676,1.07E+11,4775924732,155545615,2164527885,6.16E+11,29139957,2.83E+11,11473522,1.26E+11,1.09E+12
disfilter,veryfast,37,WalkingInStreet_1920x1080_30fps,1920,1080,30,130,6.4568,4385474777,2.53E+11,1.14E+11,2601877246,63687735,445982283,75357972,383781644,93145587105,3638331805,140758984,1937292383,5.29E+11,23181552,2.53E+11,10059820,1.14E+11,9.46E+11
default,faster,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4386938276,2.22E+11,1.01E+11,2485181250,87885515,499334734,66644320,369285249,79812326306,2876250032,155551003,2028062664,4.57E+11,27563086,2.22E+11,8149285,1.01E+11,8.15E+11
default,fast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4397480583,2.22E+11,1.01E+11,2629425820,87273234,515487871,70056842,383591674,79830961468,2875494490,156863295,2179116242,4.61E+11,26911346,2.22E+11,8435331,1.01E+11,8.15E+11
default,superfast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4433139238,2.13E+11,97245782267,2645635049,50362835,462769422,49092097,304939998,76450782680,2830261667,99611316,2020138037,4.42E+11,27163626,2.12E+11,6228518,97031531581,7.80E+11
default,veryfast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4392124645,2.22E+11,1.01E+11,2560829718,87601202,512649858,69591079,386521412,79825527532,2892231871,157927826,2180156514,4.58E+11,29901196,2.22E+11,8920108,1.01E+11,8.15E+11
hwlike,faster,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4351343928,2.20E+11,1.00E+11,2575082393,87470128,511313355,70512604,381805634,78951652034,2887815177,158491563,2182711707,4.55E+11,28143633,2.20E+11,8563457,1.00E+11,8.07E+11
hwlike,fast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4336881436,2.20E+11,1.00E+11,2571309936,84152693,489220945,68425971,381534666,79059002360,2842964500,152823480,2083579524,4.55E+11,27622051,2.20E+11,9034154,1.00E+11,8.07E+11
hwlike,superfast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4755592271,2.16E+11,98981399016,2508612425,69259273,465716087,49764955,296384498,77659010554,2838884040,120073520,1955147821,4.44E+11,27497031,2.16E+11,6014337,98846501793,7.93E+11
hwlike,veryfast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4345684658,2.20E+11,1.00E+11,2588809637,83740438,497907603,67091049,385930553,79188792150,2847709000,154078834,2105921004,4.54E+11,28706940,2.20E+11,8420145,1.00E+11,8.08E+11
disfilter,faster,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4329975356,2.15E+11,98272282571,2403126726,63453382,449127452,68635169,378534732,77639117311,2824862450,134691060,1971780309,4.42E+11,23548071,2.15E+11,8543339,98155274272,7.90E+11
disfilter,fast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4244494386,2.15E+11,98298472512,2520526575,58885852,477740992,69828384,383279251,77577183678,2835403718,127315775,2127691026,4.43E+11,27113225,2.15E+11,8998913,98095811984,7.90E+11
disfilter,superfast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3279,4382383726,2.11E+11,96281034947,2604440685,42104709,444886618,48070396,303759047,75702691946,2808526952,89422212,1998585284,4.37E+11,25738190,2.10E+11,6231752,96099018860,7.72E+11
disfilter,veryfast,22,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4238368353,2.15E+11,98294795675,2435923481,57740222,457112042,67795991,372318654,77604814132,2809274996,125003508,1966885187,4.41E+11,27154408,2.15E+11,8899579,98097204609,7.90E+11
default,faster,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4224999523,2.02E+11,91633544353,2274432693,81517539,476576421,61865067,363973540,71853200991,2249774309,143121072,1975563184,4.00E+11,25924644,2.01E+11,7680538,91571245228,7.34E+11
default,fast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4235229476,2.02E+11,91653871285,2293727423,81376475,472236767,62567388,367609016,71828633345,2245387106,146191434,1934892867,4.01E+11,24264333,2.02E+11,7409286,91576035139,7.34E+11
default,superfast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4287521468,1.94E+11,88372413333,2374916029,49700861,455486848,46493391,301354257,69119170987,2239410580,97008980,1951402809,3.88E+11,28792805,1.93E+11,6471388,88266543687,7.05E+11
default,veryfast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4221737185,2.02E+11,91619940557,2363894847,82278951,484006267,64800620,373998270,71793406496,2247588537,145436250,2047221418,4.03E+11,23326940,2.01E+11,7736819,91534059496,7.33E+11
hwlike,faster,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4179924789,2.00E+11,90872745624,2365579461,79307274,472816362,64377761,371313702,71074591899,2213049407,142676204,2011330061,3.99E+11,27290257,1.99E+11,7546780,90732651908,7.26E+11
hwlike,fast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4183929807,2.00E+11,90869918920,2402933549,80504106,474235553,62652362,368275846,71205058876,2216019967,144038247,2024314753,4.02E+11,25820332,2.00E+11,7754021,90693484391,7.26E+11
hwlike,superfast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4377474519,1.97E+11,89936648178,2468821008,61494934,475854407,46689865,303635291,70051924865,2243797734,109005980,2006728233,3.96E+11,30332756,1.97E+11,6119117,89823666123,7.15E+11
hwlike,veryfast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4186364699,2.00E+11,90874714145,2345871043,78425777,472303323,61303936,362802284,71174559175,2217595481,142376057,1976050295,3.99E+11,24986754,1.99E+11,7220154,90702553380,7.26E+11
disfilter,faster,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4080577816,1.95E+11,89095035081,2276518598,53038218,440521067,61435007,367383535,69899735198,2196941591,116150781,1956054040,3.89E+11,23437963,1.95E+11,7990427,88922681485,7.10E+11
disfilter,fast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4091472556,1.95E+11,89081367225,2207585172,59238643,438153451,63612752,367438456,69923672312,2216579379,124193221,1920158536,3.87E+11,25299152,1.95E+11,8279778,88915869949,7.10E+11
disfilter,superfast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4191891843,1.92E+11,87527576634,2277048820,39623788,411821355,42405999,285929159,68409193975,2200609927,81614052,1857946699,3.80E+11,23934057,1.91E+11,5281237,87393374286,6.97E+11
disfilter,veryfast,27,WorldCup_1920x1080_30p,1920,1080,30,130,6.3472,4082437955,1.95E+11,89092935375,2265014992,53835917,446272447,62103892,363961334,69902805707,2199382719,115752411,1943034982,3.88E+11,26558787,1.95E+11,8107834,88931699066,7.11E+11
default,faster,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,4027766058,1.86E+11,84162361256,2191514791,81923526,506422767,64561351,382653035,65792284667,1798957134,145555476,2099136955,3.62E+11,25228794,1.86E+11,9170691,83970642849,6.72E+11
default,fast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,4035269137,1.86E+11,84075484106,2221481611,81973464,484920196,60474755,368425392,65793494076,1838679051,147278205,2069811394,3.63E+11,26698303,1.85E+11,8261850,83924838420,6.72E+11
default,superfast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,4013554351,1.79E+11,81456940669,2221593136,48077561,411458507,44219801,281708875,63575450175,1830671001,93303111,1868270874,3.50E+11,27650407,1.79E+11,5597914,81342096874,6.48E+11
default,veryfast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,3997611752,1.86E+11,84112493020,2119598156,78632385,450268316,59255393,355027145,65716272672,1792807427,138704754,1861256813,3.59E+11,24894201,1.86E+11,7008419,83946305331,6.72E+11
hwlike,faster,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,3982460938,1.84E+11,83462770450,2219663230,79524256,479846864,60922892,368031724,65156551943,1826575507,141808111,2056793384,3.60E+11,25345150,1.84E+11,8378568,83178445818,6.65E+11
hwlike,fast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,3956825347,1.84E+11,83423971967,2145946273,76107924,465156826,61649827,366102374,65213546853,1775099350,138356721,2000765124,3.56E+11,25692466,1.84E+11,7309407,83258979183,6.66E+11
hwlike,superfast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,4244276181,1.82E+11,82944383068,2092949922,62684200,415328498,43512566,278494066,64506409887,1813994352,109930725,1770119532,3.53E+11,29858519,1.82E+11,6206386,82791006966,6.58E+11
hwlike,veryfast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,3961070668,1.84E+11,83391166016,2215378432,78309036,468366276,59580254,365565611,65157731584,1804012565,138287832,1983798888,3.61E+11,24810660,1.84E+11,7360713,83231192457,6.66E+11
disfilter,faster,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,3858872260,1.80E+11,81834846024,2140217697,51828000,423222504,58420437,362292579,64018617218,1751040974,110679201,1924231849,3.49E+11,23489896,1.80E+11,7477259,81654266297,6.52E+11
disfilter,fast,32,WorldCup_1920x1080_30p,1920,1080,30,130,6.3585,3853149947,1.80E+11,81800866295,2096512195,50128072,418972478,56266521,354403369,64171749229,1747204467,106733377,1863763802,3.48E+11,21822702,1.80E+11,6896345,81716350358,6.52E+11
